id|user_id|user_name|text|contributors|in_reply_to_status_id|favorite_count|coordinates|source|in_reply_to_screen_name|in_reply_to_user_id|is_retweet|retweet_count|geo|created_at|place
854780676415082496|64033924|EcoSexuality|And this, my friends, is what the oligarchs &amp; plutocrats have been committing treason for. Watch 4 a workaround 2 t https://t.co/Na525wk2cT||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:36:08 +0000 2017|
854780682370928640|575246045|KatjaHamilton|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:36:10 +0000 2017|
854780690415575040|14467970|ztjio|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>"|||False|0||Wed Apr 19 19:36:12 +0000 2017|
854780698821046272|2273957856|ArataNick|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:36:14 +0000 2017|
854780699890434048|4402661899|MassiveMIIKE|RT @attn: Donald Trump might be the best con man ever -- @billmaher https://t.co/r8uFthZWBj||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:36:14 +0000 2017|
854780700108750852|924080840|navyseal442|RT @CNN: New England Patriots present President Trump with his own Super Bowl 51 championship jersey https://t.co/CtX7XQZmZH||0||"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"|||False|0||Wed Apr 19 19:36:14 +0000 2017|
854780701480243201|823369614042271745|realAlSirois|RT @TheOnion: Donald Trump Jr. Takes Son On Hunting Trip In National Zoo https://t.co/plqoSMaixV https://t.co/dY4DG3Ee12||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:36:14 +0000 2017|
854780701975162880|58996530|DaveMajumdar|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:36:15 +0000 2017|
854780714767728640|82697233|TheIdiotGuru|It was only a matter of time. https://t.co/dU0MtRjZ7N||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:36:18 +0000 2017|
854780725215625217|254842205|ericdhag|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:36:20 +0000 2017|
854780745000288257|359540267|sophiecat90|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"|||False|0||Wed Apr 19 19:36:25 +0000 2017|
